utterance_id,text,split
w69kaz6r26_0,My name is bernie burns and i was with tstv from the years of 1993 to 1996 when i graduated from the university of texas with a degree in computer science,test
rxw91jtavi_30,You talk normally now and i was like it's only because i'm used to you too si and he said no that normally with me you make mistakes when you talk,test
rxw91jtavi_13,The candle isn't on now because i have a lights on top of my reading desk there are books all over my tables and they include journal papers textbooks,test
rxn378l6s7_15,"We, we have launched the operating system for um miniature robots",test
cfikrxrjvb_11,Because josh earnest has some pull around here he just happened to put at the top of the list top of the list colleen nelson of the wall street journal ,test
aa15poekd9_0,You can't handle the truth,test
bikjy94rxi_5,And then all of a sudden announced that we've got a new one on the way was was quite a quite an act,test
17s13e5q0t_5,Before is the testaments to the remarkabne resilience of its peoples,test
9u88oo3xem_8,Really really high,test
zlya8m5hvs_1,"Why, there are two, i hear them",test
8bqlihab39_6,And look at me now.,test
4ab9536du8_2,My name is andy o'rourke and i'm supporting bernie sanders cause i think,test
0co61ixz5g_28,And how do you deal with all of these issues now,test
sn5uc3tlg9_107,Entrance and to make your voice heard,test
511sv2z7c1_0,I was going to say that my resolution to,test
qxcxajwyqk_9,And it's not like we don't know what's coming because it's been out there for people to see for years they've set bias this type of lies and hateful speech and wrongful speech is taking place on the radio,test
v6mod7fmkg_13,We are partners we can do this together our promise,test
gto9ljh94p_14,I have tattoos that mean a lot to me,test
r82xjkvfcz_3,"I did a lot of crying, because",test
x6spfg39xn_3,Tire of the founding directors,test
ob4k1m0dk9_8,Three weeks ago she upped and left she's moved she moved from her house to an unknown location and took the boy,test
8sy7ndzco8_6,Sometimes we know why.,test
9l1ka2vgj7_5,Whether it's been rebuilding our economy or serving the cause of freedom in the world,test
32pxzp547k_0,"What a beautiful audience, give yourselves a hand.",test
av3n5muzpg_3,You know they could have been stopping by in manhattan,test
la9b26lzb5_37,It is a lie,test
av323s5oa4_35,The point is van dyke is breaking,test
gzbzyo1xct_13,There let me get to it so i ah this is,test
2xe8u0uyso_37,We would expect elected officials to rise above day-to-day politics,test
x6spfg39xn_15,Today more than ever government at all levels are seeking to improve operational processes programs and services and effectively meet the needs of citizens while contending with limited resources,test
qxcxajwyqk_10,But until they drop rush limbaugh i'm not going to buy billboards for my campaign i'm also going to discontinue radio advertising on clear channel which i've done in the past,test
17s13e5q0t_3,Despite spiralling challenges on the economic and geopolitical front,test
aper2fqo2b_73,Where death and sin has ultimately lost its thing,test
8bqlihab39_49,It's not entirely persuasive,test
wxxccrv7zr_43,You need to go back to america you no longer wanted or belong here,test
nul9uzkrtc_8,I can fix this,test
syzwzpy7ll_0,"Pursuant to the permission granted in clause 2h of rule 2 of the rules of the u.s. house of representatives. the clerk received the following message from the secretary of the senate on january 18, 2019, at 12:59 pm.",test
70opw91pei_6,Remind grown-ups about it too,test
qgx3z0t01s_0,They're in bed with the government there the government's mouthpiece now,test
9l1ka2vgj7_72,And more than anything that memory drives us to see vividly what president lincoln sought to save,test
0l1vueehae_3,Where they are hunting atheists down.,test
2xe8u0uyso_39,Don't know where you found that,test
pcdjhnxhdu_2,Private sector leaders that are here today hello to all of you welcome,test
xsany4ol58_8,"That you won't go through those difficult days, it won't turn into difficult months, it won't turn into difficult years",test
6pl8hwhvsg_5,Amendment of the constitution ensures that people are subject to searches only when there is probable cause supporting a search warrant,test
cfikrxrjvb_56,I think the american people will judge over the course of the next couple of years,test
rxn378l6s7_27,Some of that adaptation can be achieved by fixed rules,test
62mxg63aeg_28,"I don't know him i don't know anything about him. i'm not, i'm not one of those guys i'm not part of that team",test
2st2xnqzyx_17,Not because it's 100 million times better written than every other book but simply because everybody's reading it you know,test
gfcv6kcvvr_4,"And so right after peter's being super joyful, really happy, praise god.",test
2xe8u0uyso_53,To als see how we can work together to try to bring about a more lasting political solution then,test
1suef3h0vp_20,"Thank you for giving me a paragraph, instead of a headline",test
2iffqv55pw_62,Is quite simply the best in the world,test
rxw91jtavi_98,People who make mistakes like how i was before you know that there is etalon and it works and you can try and get the forms for read it can hold he can do something about it,test
4a61b1plgq_16,The whole of the ancient near east but the empire was now a crambling edifice it was on its last legs and the peoples and nations that had conquered began to search with new life they were no longer going to accept their subjugation,test
3me8b1kjfb_2,I usually had to invent it,test
4ab9536du8_8,Young people are actually excited about politics this year,test
7ia8cbrxka_12,So i would appreciate suggestions thank you very much again,test
f6vb77nayd_3,For themselves and their posterity,test
6xiy2c7e6x_2,Um,test
dhyiiqdwa4_7,We knew we needed to be ready to go on day one,test
8bqlihab39_40,I don't even have a joker i just think helen mirren is awesome,test
p1lutabubu_6,I was shot at and you're like what and then and then you realized okay,test
fzaswd67k4_0,But you do realize you're probably wrong you gonna need adapt you can't do that alone,test
5e0f9wpgq0_6,The software that we use is all based on open-sourced software in particular we use a linux operating system called overmax,test
a1ani0hzds_4,"He's you know such an incredible player such, such a talented player and he's been working hard he's in great shape so you know i think he'll pick those",test
ze2og4grn3_15,Kingdom connections to the world,test
qrqij4u1w5_3,This business that they've had for so many years is coming to an end because of this un regulation.,test
7s45hlgpvc_20,It is cruel shame on him and shame on,test
wxxccrv7zr_258,Fixed-odds betting terminals,test
b570pixkyw_10,Wow what i just sold,test
c89tog1rd5_2,First indigenous peoples of this territory,test
k9eggm10es_25,Nearly twenty years later i was a young law student who was asked to write on a case in which virginia continued to resist desegregating it's schools,test
zn2xlclyfp_26,The 18th and 19th century even dracula were long way away and was very unusual that they ever intruded into our lives,test
gw38z84cdw_24,Leah cole allen candidate for lieutenant governor,test
wxxccrv7zr_36,Ladour party supposes to welcome people,test
3d0yhxkzc7_18,When he was gone,test
f6vb77nayd_36, critical race theory is being forced into our children schools it's being imposed into workplace trainings and it's being deployed to rip apart friends neighbors and families,test
okowm8pfh6_13,Mr speaker what i find disgusting is that the president seems to lack the compassion to know that fellow americans are suffering right now.,test
17s13e5q0t_61,To have pretty good relations,test
k24r09le79_15,And there's like a ton of it you know,test
gyhexppo1x_12,Counting on it,test
mbv0le4kup_2,Oh yeah the story was of the netherlands,test
sn5uc3tlg9_62,The friends they are both wrong,test
z78iaev3p4_0,"And i don't think the world needs only those three skills, it needs much more",test
wxxccrv7zr_219,Resolution 19 to be moved by councillor jennifer dunn and second by elsie cheek,test
9l1ka2vgj7_32,"And now there are over 10,000 such clubs all over the country.",test
f6vb77nayd_49,"And there have been no statues demolished for the last 4 months, incredibly, since the time i signed",test
9l10xqtvfh_16,Wasn't really sure what to expect he was i guess 91 at the time he've been retired. he was recently remarried,test
03hz8nrrro_12,"But i like to say that strangers are people that you just haven't met yet, you know.",test
rxn378l6s7_16,Oh that's a good question ya,test
9l5v4yafeh_0,I'm the son of a black man from kenya and a white woman from kansas,test
