utterance_id,movie_title,language,sex,age,race,covered_face,multiple_faces,aggregated_emotions,transcript,movie_type,duration,split
x6spfg39xn_14,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,happiness,Honored to be a member of the gtf advisory board,speech,00:00:04.00,train
x6spfg39xn_15,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,neutral,Today more than ever government at all levels are seeking to improve operational processes programs and services and effectively meet the needs of citizens while contending with limited resources,speech,00:00:14.20,test
x6spfg39xn_16,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,neutral,It is vitally important to consider,speech,00:00:03.00,train
x6spfg39xn_17,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,neutral,How government and major corporations may work together to pull resources to develop innovative technologies that improve government systems reduce cost and save taxpayers money,speech,00:00:12.00,train
x6spfg39xn_18,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,neutral,Back i guess that's been about i would say six years ago,speech,00:00:05.08,valid
x6spfg39xn_2,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,neutral,Invited me to say a few words today,speech,00:00:03.00,train
x6spfg39xn_20,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,happiness,This is the system and so we were able to have no cost,speech,00:00:04.33,train
x6spfg39xn_22,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,happiness,But that to me,speech,00:00:04.66,train
x6spfg39xn_3,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,happiness,Tire of the founding directors,speech,00:00:03.00,test
x6spfg39xn_5,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,happiness,The consulate general who's the great friend of mine as well.,speech,00:00:02.66,train
x6spfg39xn_6,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,happiness,Cio who is my partner in technology crime if you will miss bridget dancy,speech,00:00:05.45,train
x6spfg39xn_7,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,neutral,It's because back in when i graduated from southern university in 1975.,speech,00:00:04.70,train
x6spfg39xn_9,The honorable Dorothy Brown speaking at the GTF Launch,EN,female,adult,black,no,no,happiness,For some reason back then in the 70s,speech,00:00:03.16,train
x861ooyvm9_0,2015-12-05 President Obama's Weekly Address,EN,male,adult,black,no,no,sadness,This weekend our hearts are with the people of san bernardino another american community shattered by unspeakable violence,speech,00:00:08.00,train
x861ooyvm9_2,2015-12-05 President Obama's Weekly Address,EN,male,adult,black,no,no,sadness,"Their deaths are an absolute tragedy, not just for san bernardino, but for our country.",speech,00:00:06.00,train
x861ooyvm9_3,2015-12-05 President Obama's Weekly Address,EN,male,adult,black,no,no,neutral,Or people succumbing to violent extremist ideologies,speech,00:00:03.43,train
x861ooyvm9_4,2015-12-05 President Obama's Weekly Address,EN,male,adult,black,no,no,neutral,That's insane,speech,00:00:02.00,train
xakkcpknnl_0,"Part 2 - ""Song of a Wounded Heart""",EN,female,adult,white,no,no,happiness,God did an amazing thing to help me stay in the word of god,interview,00:00:03.73,train
xakkcpknnl_1,"Part 2 - ""Song of a Wounded Heart""",EN,female,adult,white,no,no,happiness,Also my pastor,interview,00:00:02.00,train
xakkcpknnl_2,"Part 2 - ""Song of a Wounded Heart""",EN,female,elderly,white,no,no,sadness,Said i don't want to live on this earth anymore.,interview,00:00:02.66,train
xakkcpknnl_3,"Part 2 - ""Song of a Wounded Heart""",EN,female,adult,white,no,no,happiness,But ask him what's so hard about your life,interview,00:00:03.00,train
xakkcpknnl_5,"Part 2 - ""Song of a Wounded Heart""",EN,female,elderly,white,no,no,happiness,And you found it you found that,interview,00:00:03.00,train
xakkcpknnl_7,"Part 2 - ""Song of a Wounded Heart""",EN,female,elderly,white,no,no,happiness,Because you were used to that weren't you,interview,00:00:02.70,train
xakkcpknnl_8,"Part 2 - ""Song of a Wounded Heart""",EN,female,adult,white,no,no,neutral,Our face lifting back,interview,00:00:02.00,train
xorj8mohrq_0,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness|surprise,I mean who can ever imagine something like this right it's just you know i know i couldn't and i'm i'm just i i don't know what to say.,interview,00:00:09.00,train
xorj8mohrq_1,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,neutral,I feel like this represents a recognition of some foundational work that we've started at berkeley.,interview,00:00:07.00,train
xorj8mohrq_10,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,surprise,And i said no,interview,00:00:01.43,valid
xorj8mohrq_11,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness|surprise,She said oh my gosh i'm the one to tell you and i said yes,interview,00:00:03.53,valid
xorj8mohrq_13,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,Sweden and ,interview,00:00:03.00,train
xorj8mohrq_14,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,It was martin eunuch,interview,00:00:02.00,train
xorj8mohrq_15,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,neutral,Over the moon he said i'm just so happy and so excited for you and manuel and you know it's just really wonderful news,interview,00:00:07.00,train
xorj8mohrq_16,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,Great to talk with him at that moment for sure and then you know if things just started to go crazy when,interview,00:00:07.77,train
xorj8mohrq_17,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,sadness,I think that it it really speaks to the fact that i think for many women there's a feeling that no matter what they do their work will never be recognized the way it would be if they were a man,interview,00:00:15.01,train
xorj8mohrq_18,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,Just you know refutes that in a way and and,interview,00:00:03.00,test
xorj8mohrq_19,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,To win the nobel prize but to do,interview,00:00:02.00,train
xorj8mohrq_2,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,Truly international partnership,interview,00:00:02.86,valid
xorj8mohrq_21,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,neutral,Headed to democratizing technology and certainly crispr cast so that it's available and accessible to people that need it whether it's for biomedical uses are for agricultural uses or or anything else you know,interview,00:00:14.01,train
xorj8mohrq_23,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,But here we are,interview,00:00:01.56,train
xorj8mohrq_24,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,"That's always what i've, what i've enjoy doing and it what it what i liked",interview,00:00:02.86,train
xorj8mohrq_25,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,neutral,"Work we can, you know, think",interview,00:00:03.00,train
xorj8mohrq_26,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,The other one haven't talked to yet but,interview,00:00:02.00,valid
xorj8mohrq_27,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,So they're not where they are there you know looking down i'm sure,interview,00:00:05.00,train
xorj8mohrq_29,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,So i'm i'm i'm getting a lot of you know flashbacks going on.,interview,00:00:04.00,train
xorj8mohrq_3,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,Was jillian banfield at berkeley.,interview,00:00:02.10,train
xorj8mohrq_30,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,neutral,Not sure i would have it at 17 but you know i think,interview,00:00:03.00,train
xorj8mohrq_31,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,So proud of berkeley it's it's wonderful.,interview,00:00:02.50,test
xorj8mohrq_34,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,surprise,Oh my gosh i am part of this you know and his people are,interview,00:00:04.00,train
xorj8mohrq_35,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,Keep me keep me going you know and i'm just incredibly,interview,00:00:04.00,train
xorj8mohrq_4,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,Boy was she right,interview,00:00:00.80,test
xorj8mohrq_5,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,You know she's teaching a course right now where she has to had had to convert everything to online and,interview,00:00:05.63,train
xorj8mohrq_6,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness|surprise,For little old me win the prize i mean astoning ,interview,00:00:06.00,train
xorj8mohrq_8,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness,Find out who won the nobel prizes,interview,00:00:01.56,train
xorj8mohrq_9,Jennifer Doudna's First Reactions to 2020 Nobel Prize Win,EN,female,adult,white,no,no,happiness|surprise,"You won and she said well you won, she said you mean you haven't talked to them yet and i said.",interview,00:00:05.00,train
xql31m74ne_1,Janine McGrath - Style Queen Episode 1 - Très Chic,EN,female,adult,white,no,no,happiness,Hello lovelies! junin's here,monologue,00:00:03.70,train
xql31m74ne_2,Janine McGrath - Style Queen Episode 1 - Très Chic,EN,female,adult,white,no,no,neutral,Follow along and you'll be able to see my translations of phrases that you can use in everyday settings,monologue,00:00:06.00,train
xr210hzoqb_0,The Importance of Education Reform,EN,male,adult,hispanic,no,no,happiness,To welcome the president of the united states,speech,00:00:03.77,train
xr210hzoqb_1,The Importance of Education Reform,EN,male,adult,black,no,no,happiness,Thank you,speech,00:00:02.00,train
xr210hzoqb_10,The Importance of Education Reform,EN,male,adult,black,no,no,surprise,Progress that makes it possible for me to stand here as president,speech,00:00:05.00,train
xr210hzoqb_13,The Importance of Education Reform,EN,male,adult,black,no,no,happiness,So young people don't graduate like michelle and me with such big loan payments every month.,speech,00:00:07.00,train
xr210hzoqb_14,The Importance of Education Reform,EN,male,adult,black,no,no,happiness,You're welcome right there,speech,00:00:03.00,train
xr210hzoqb_16,The Importance of Education Reform,EN,male,adult,black,no,no,happiness,They want to be a doctor they want to be a lawyer,speech,00:00:02.43,test
xr210hzoqb_18,The Importance of Education Reform,EN,male,adult,black,no,no,neutral,I became victim of low expectations,speech,00:00:03.00,train
xr210hzoqb_2,The Importance of Education Reform,EN,male,adult,black,no,no,neutral,The urban league has been on the ground in our communities working quietly day in day out without fanfare,speech,00:00:07.00,train
xr210hzoqb_20,The Importance of Education Reform,EN,male,adult,black,no,no,sadness,And it was heartbreaking,speech,00:00:02.00,test
xr210hzoqb_21,The Importance of Education Reform,EN,male,adult,black,no,no,sadness,It is heartbreaking,speech,00:00:03.00,train
xr210hzoqb_22,The Importance of Education Reform,EN,male,adult,black,no,no,surprise,In an effort to compete for this extra money 32 states reformed their education laws before we even spend a dime,speech,00:00:10.01,valid
xr210hzoqb_24,The Importance of Education Reform,EN,male,adult,black,no,no,happiness,"Some teachers are on mtv, featured",speech,00:00:03.57,train
xr210hzoqb_25,The Importance of Education Reform,EN,male,adult,black,no,no,happiness,Somebody asked me who who snookie was and i said i don't know who snookie is.,speech,00:00:05.00,train
xr210hzoqb_27,The Importance of Education Reform,EN,male,adult,black,no,no,anger,I do not want to see young people get a diploma but they can't read that diploma,speech,00:00:06.00,train
xr210hzoqb_28,The Importance of Education Reform,EN,male,adult,black,no,no,neutral,The race of the top isn't simply the name of an initiative its sums up what's happening in our schools,speech,00:00:05.67,valid
xr210hzoqb_3,The Importance of Education Reform,EN,male,adult,black,no,no,happiness,In august got orland in the house,speech,00:00:05.00,valid
xr210hzoqb_30,The Importance of Education Reform,EN,male,adult,black,no,no,surprise,Said well why are you always talking about parental responsibility in front of black folks.,speech,00:00:06.00,train
xr210hzoqb_31,The Importance of Education Reform,EN,male,adult,black,no,no,happiness,I may add a little umph to it when i'm talking to black parents,speech,00:00:07.00,train
xr210hzoqb_4,The Importance of Education Reform,EN,male,adult,black,no,no,neutral,Orlando conference back in august of 2008,speech,00:00:05.00,train
xr210hzoqb_5,The Importance of Education Reform,EN,male,adult,black,no,no,happiness,That's all right,speech,00:00:02.00,train
xr210hzoqb_7,The Importance of Education Reform,EN,male,adult,black,no,no,surprise,Why would you do such a thing it doesn't poll well,speech,00:00:03.33,train
xsany4ol58_1,"Life Lessons from Jim | March 1, 2020",EN,male,adult,white,no,no,neutral,"Challenged the song, they challenged the word and how can god be reckless god is perfect",speech,00:00:06.00,train
